CampaignName,ReportName,Platform,aircraftID,takeoffdatetime,zone
2013_GR_NASA,OIB_GR_20131029101200_NASA_Report.txt,C-130,N439NA,2013-10-29T10:12:00,UTC
2013_GR_NASA,OIB_GR_20130404104500_NASA_Report.txt,P-3B,N426NA,2013-04-04T10:45:00,UTC
2013_GR_NASA,OIB_GR_20130415104200_NASA_Report.txt,P-3B,N426NA,2013-04-15T10:42:00,UTC
2013_GR_NASA,OIB_GR_20131114114800_NASA_Report.txt,C-130,N439NA,2013-11-14T11:48:00,UTC
2013_GR_NASA,OIB_GR_20131031112000_NASA_Report.txt,C-130,N439NA,2013-10-31T11:20:00,UTC
2013_GR_NASA,OIB_GR_20130321122000_NASA_Report.txt,P-3B,N426NA,2013-03-21T12:20:00,UTC
2013_GR_NASA,OIB_GR_20130328105500_NASA_Report.txt,P-3B,N426NA,2013-03-28T10:55:00,UTC
2013_GR_NASA,OIB_GR_20131030102000_NASA_Report.txt,C-130,N439NA,2013-10-30T10:20:00,UTC
2013_GR_NASA,OIB_GR_20130419112000_NASA_Report.txt,P-3B,N426NA,2013-04-19T11:20:00,UTC
2013_GR_NASA,OIB_GR_20131108115500_NASA_Report.txt,C-130,N439NA,2013-11-08T11:55:00,UTC
2013_GR_NASA,OIB_GR_20130320124700_NASA_Report.txt,P-3B,N426NA,2013-03-20T12:47:00,UTC
2013_GR_NASA,OIB_GR_20130322160000_NASA_Report.txt,P-3B,N426NA,2013-03-22T16:00:00,UTC
2013_GR_NASA,OIB_GR_20130315131000_NASA_Report.txt,P-3B,N426NA,2013-03-15T13:10:00,UTC
2013_GR_NASA,OIB_GR_20130425105500_NASA_Report.txt,P-3B,N426NA,2013-04-25T10:55:00,UTC
2013_GR_NASA,OIB_GR_20130927210500_NASA_Report.txt,C-130,N439NA,2013-09-27T21:05:00,UTC
2013_GR_NASA,OIB_GR_20131115213800_NASA_Report.txt,C-130,N439NA,2013-11-15T21:38:00,UTC
2013_GR_NASA,OIB_GR_20130410104500_NASA_Report.txt,P-3B,N426NA,2013-04-10T10:45:00,UTC
2013_GR_NASA,OIB_GR_20130406103500_NASA_Report.txt,P-3B,N426NA,2013-04-06T10:35:00,UTC
2013_GR_NASA,OIB_GR_20130424105300_NASA_Report.txt,P-3B,N426NA,2013-04-24T10:53:00,UTC
2013_GR_NASA,OIB_GR_20130405104000_NASA_Report.txt,P-3B,N426NA,2013-04-05T10:40:00,UTC
2013_GR_NASA,OIB_GR_20131101111500_NASA_Report.txt,C-130,N439NA,2013-11-01T11:15:00,UTC
2013_GR_NASA,OIB_GR_20130418114500_NASA_Report.txt,P-3B,N426NA,2013-04-18T11:45:00,UTC
2013_GR_NASA,OIB_GR_20130426110400_NASA_Report.txt,P-3B,N426NA,2013-04-26T11:04:00,UTC
2013_GR_NASA,OIB_GR_20130326085500_NASA_Report.txt,P-3B,N426NA,2013-03-26T08:55:00,UTC
2014_AK_ARISE,OIB_AK_20140915174800_NASA_Report.txt,C-130,N439NA,2014-09-15T17:48:00,UTC
2014_AK_ARISE,OIB_AK_20140911183500_NASA_Report.txt,C-130,N439NA,2014-09-11T18:35:00,UTC
2014_AK_ARISE,OIB_AK_20140918165500_NASA_Report.txt,C-130,N439NA,2014-09-18T16:55:00,UTC
2014_AK_ARISE,OIB_AK_20140906191000_NASA_Report.txt,C-130,N439NA,2014-09-06T19:10:00,UTC
2014_AK_ARISE,OIB_AK_20140907181500_NASA_Report.txt,C-130,N439NA,2014-09-07T18:15:00,UTC
2014_AK_ARISE,OIB_AK_20140921165000_NASA_Report.txt,C-130,N439NA,2014-09-21T16:50:00,UTC
2014_AK_ARISE,OIB_AK_20140919165300_NASA_Report.txt,C-130,N439NA,2014-09-19T16:53:00,UTC
2014_AK_ARISE,OIB_AK_20140910171000_NASA_Report.txt,C-130,N439NA,2014-09-10T17:10:00,UTC
2014_AK_ARISE,OIB_AK_20140917181500_NASA_Report.txt,C-130,N439NA,2014-09-17T18:15:00,UTC
2014_AK_ARISE,OIB_AK_20140909182000_NASA_Report.txt,C-130,N439NA,2014-09-09T18:20:00,UTC
2014_AK_ARISE,OIB_AK_20140904181500_NASA_Report.txt,C-130,N439NA,2014-09-04T18:15:00,UTC
2014_AK_ARISE,OIB_AK_20140924195200_NASA_Report.txt,C-130,N439NA,2014-09-24T19:52:00,UTC
2014_AK_ARISE,OIB_AK_20140913170500_NASA_Report.txt,C-130,N439NA,2014-09-13T17:05:00,UTC
2014_AK_ARISE,OIB_AK_20140905201500_NASA_Report.txt,C-130,N439NA,2014-09-05T20:15:00,UTC
2014_AK_ARISE,OIB_AK_20140916171900_NASA_Report.txt,C-130,N439NA,2014-09-16T17:19:00,UTC
2014_AN_NASA,OIB_AN_20141107115100_NASA_Report.txt,DC-8,N817NA,2014-11-07T11:51:00,UTC
2014_AN_NASA,OIB_AN_20141028120700_NASA_Report.txt,DC-8,N817NA,2014-10-28T12:07:00,UTC
2014_AN_NASA,OIB_AN_20141023120000_NASA_Report.txt,DC-8,N817NA,2014-10-23T12:00:00,UTC
2014_AN_NASA,OIB_AN_20141113115800_NASA_Report.txt,DC-8,N817NA,2014-11-13T11:58:00,UTC
2014_AN_NASA,OIB_AN_20141025114800_NASA_Report.txt,DC-8,N817NA,2014-10-25T11:48:00,UTC
2014_AN_NASA,OIB_AN_20141110121800_NASA_Report.txt,DC-8,N817NA,2014-11-10T12:18:00,UTC
2014_AN_NASA,OIB_AN_20141106120700_NASA_Report.txt,DC-8,N817NA,2014-11-06T12:07:00,UTC
2014_AN_NASA,OIB_AN_20141115120900_NASA_Report.txt,DC-8,N817NA,2014-11-15T12:09:00,UTC
2014_AN_NASA,OIB_AN_20141102115500_NASA_Report.txt,DC-8,N817NA,2014-11-02T11:55:00,UTC
2014_AN_NASA,OIB_AN_20141103120200_NASA_Report.txt,DC-8,N817NA,2014-11-03T12:02:00,UTC
2014_AN_NASA,OIB_AN_20141018122000_NASA_Report.txt,DC-8,N817NA,2014-10-18T12:20:00,UTC
2014_AN_NASA,OIB_AN_20141020115100_NASA_Report.txt,DC-8,N817NA,2014-10-20T11:51:00,UTC
2014_AN_NASA,OIB_AN_20141026121200_NASA_Report.txt,DC-8,N817NA,2014-10-26T12:12:00,UTC
2014_AN_NASA,OIB_AN_20141122125600_NASA_Report.txt,DC-8,N817NA,2014-11-22T12:56:00,UTC
2014_AN_NASA,OIB_AN_20141121115900_NASA_Report.txt,DC-8,N817NA,2014-11-21T11:59:00,UTC
2014_AN_NASA,OIB_AN_20141105120100_NASA_Report.txt,DC-8,N817NA,2014-11-05T12:01:00,UTC
2014_AN_NASA,OIB_AN_20141108115100_NASA_Report.txt,DC-8,N817NA,2014-11-08T11:51:00,UTC
2014_AN_NASA,OIB_AN_20141016121900_NASA_Report.txt,DC-8,N817NA,2014-10-16T12:19:00,UTC
2014_AN_NASA,OIB_AN_20141029121000_NASA_Report.txt,DC-8,N817NA,2014-10-29T12:10:00,UTC
2014_AN_NASA,OIB_AN_20141116115300_NASA_Report.txt,DC-8,N817NA,2014-11-16T11:53:00,UTC
2014_AN_NASA,OIB_AN_20141111115900_NASA_Report.txt,DC-8,N817NA,2014-11-11T11:59:00,UTC
2014_AN_NASA,OIB_AN_20141114115100_NASA_Report.txt,DC-8,N817NA,2014-11-14T11:51:00,UTC
2014_GR_NASA,OIB_GR_20140324105400_NASA_Report.txt,P-3B,N426NA,2014-03-24T10:54:00,UTC
2014_GR_NASA,OIB_GR_20140515104900_NASA_Report.txt,P-3B,N426NA,2014-05-15T10:49:00,UTC
2014_GR_NASA,OIB_GR_20140514110500_NASA_Report.txt,P-3B,N426NA,2014-05-14T11:05:00,UTC
2014_GR_NASA,OIB_GR_20140317170100_NASA_Report.txt,P-3B,N426NA,2014-03-17T17:01:00,UTC
2014_GR_NASA,OIB_GR_20140314125000_NASA_Report.txt,P-3B,N426NA,2014-03-14T12:50:00,UTC
2014_GR_NASA,OIB_GR_20140315165000_NASA_Report.txt,P-3B,N426NA,2014-03-15T16:50:00,UTC
2014_GR_NASA,OIB_GR_20140414102900_NASA_Report.txt,P-3B,N426NA,2014-04-14T10:29:00,UTC
2014_GR_NASA,OIB_GR_20140407110900_NASA_Report.txt,P-3B,N426NA,2014-04-07T11:09:00,UTC
2014_GR_NASA,OIB_GR_20140415111300_NASA_Report.txt,P-3B,N426NA,2014-04-15T11:13:00,UTC
2014_GR_NASA,OIB_GR_20140325105300_NASA_Report.txt,P-3B,N426NA,2014-03-25T10:53:00,UTC
2014_GR_NASA,OIB_GR_20140321083700_NASA_Report.txt,P-3B,N426NA,2014-03-21T08:37:00,UTC
2014_GR_NASA,OIB_GR_20140313105200_NASA_Report.txt,P-3B,N426NA,2014-03-13T10:52:00,UTC
2014_GR_NASA,OIB_GR_20140423104100_NASA_Report.txt,P-3B,N426NA,2014-04-23T10:41:00,UTC
2014_GR_NASA,OIB_GR_20140412104600_NASA_Report.txt,P-3B,N426NA,2014-04-12T10:46:00,UTC
2014_GR_NASA,OIB_GR_20140416102700_NASA_Report.txt,P-3B,N426NA,2014-04-16T10:27:00,UTC
2014_GR_NASA,OIB_GR_20140505105000_NASA_Report.txt,P-3B,N426NA,2014-05-05T10:50:00,UTC
2014_GR_NASA,OIB_GR_20140509105000_NASA_Report.txt,P-3B,N426NA,2014-05-09T10:50:00,UTC
2014_GR_NASA,OIB_GR_20140429105800_NASA_Report.txt,P-3B,N426NA,2014-04-29T10:58:00,UTC
2014_GR_NASA,OIB_GR_20140516105500_NASA_Report.txt,P-3B,N426NA,2014-05-16T10:55:00,UTC
2014_GR_NASA,OIB_GR_20140507105200_NASA_Report.txt,P-3B,N426NA,2014-05-07T10:52:00,UTC
2014_GR_NASA,OIB_GR_20140419110700_NASA_Report.txt,P-3B,N426NA,2014-04-19T11:07:00,UTC
2014_GR_NASA,OIB_GR_20140521105300_NASA_Report.txt,P-3B,N426NA,2014-05-21T10:53:00,UTC
2014_GR_NASA,OIB_GR_20140318164800_NASA_Report.txt,P-3B,N426NA,2014-03-18T16:48:00,UTC
2014_GR_NASA,OIB_GR_20140403105200_NASA_Report.txt,P-3B,N426NA,2014-04-03T10:52:00,UTC
2014_GR_NASA,OIB_GR_20140426115200_NASA_Report.txt,P-3B,N426NA,2014-04-26T11:52:00,UTC
2014_GR_NASA,OIB_GR_20140501133800_NASA_Report.txt,P-3B,N426NA,2014-05-01T13:38:00,UTC
2014_GR_NASA,OIB_GR_20140331110000_NASA_Report.txt,P-3B,N426NA,2014-03-31T11:00:00,UTC
2014_GR_NASA,OIB_GR_20140512105200_NASA_Report.txt,P-3B,N426NA,2014-05-12T10:52:00,UTC
2014_GR_NASA,OIB_GR_20140410103700_NASA_Report.txt,P-3B,N426NA,2014-04-10T10:37:00,UTC
2014_GR_NASA,OIB_GR_20140409104400_NASA_Report.txt,P-3B,N426NA,2014-04-09T10:44:00,UTC
2014_GR_NASA,OIB_GR_20140319163700_NASA_Report.txt,P-3B,N426NA,2014-03-19T16:37:00,UTC
2014_GR_NASA,OIB_GR_20140328110300_NASA_Report.txt,P-3B,N426NA,2014-03-28T11:03:00,UTC
2014_GR_NASA,OIB_GR_20140401105800_NASA_Report.txt,P-3B,N426NA,2014-04-01T10:58:00,UTC
2014_GR_NASA,OIB_GR_20140428113700_NASA_Report.txt,P-3B,N426NA,2014-04-28T11:37:00,UTC
2014_GR_NASA,OIB_GR_20140424103800_NASA_Report.txt,P-3B,N426NA,2014-04-24T10:38:00,UTC
2014_GR_NASA,OIB_GR_20140408111100_NASA_Report.txt,P-3B,N426NA,2014-04-08T11:11:00,UTC
2014_GR_NASA,OIB_GR_20140405104800_NASA_Report.txt,P-3B,N426NA,2014-04-05T10:48:00,UTC
2014_GR_NASA,OIB_GR_20140520122500_NASA_Report.txt,P-3B,N426NA,2014-05-20T12:25:00,UTC
2014_GR_NASA,OIB_GR_20140312112900_NASA_Report.txt,P-3B,N426NA,2014-03-12T11:29:00,UTC
2014_GR_NASA,OIB_GR_20140502105500_NASA_Report.txt,P-3B,N426NA,2014-05-02T10:55:00,UTC
2014_GR_NASA,OIB_GR_20140421102300_NASA_Report.txt,P-3B,N426NA,2014-04-21T10:23:00,UTC
2014_GR_NASA,OIB_GR_20140519105200_NASA_Report.txt,P-3B,N426NA,2014-05-19T10:52:00,UTC
2014_GR_NASA,OIB_GR_20140430105200_NASA_Report.txt,P-3B,N426NA,2014-04-30T10:52:00,UTC
2014_GR_NASA,OIB_GR_20140506105700_NASA_Report.txt,P-3B,N426NA,2014-05-06T10:57:00,UTC
2014_GR_NASA,OIB_GR_20140326105300_NASA_Report.txt,P-3B,N426NA,2014-03-26T10:53:00,UTC
2014_GR_NASA,OIB_GR_20140508105500_NASA_Report.txt,P-3B,N426NA,2014-05-08T10:55:00,UTC
2015_AN_NASA,OIB_AN_20151007120000_NASA_Report.txt,G-V,N677F,2015-10-07T12:00:00,UTC
2015_AN_NASA,OIB_AN_20151003125500_NASA_Report.txt,G-V,N677F,2015-10-03T12:55:00,UTC
2015_AN_NASA,OIB_AN_20150922130200_NASA_Report.txt,G-V,N677F,2015-09-22T13:02:00,UTC
2015_AN_NASA,OIB_AN_20151101122500_NASA_Report.txt,G-V,N677F,2015-11-01T12:25:00,UTC
2015_AN_NASA,OIB_AN_20151010125600_NASA_Report.txt,G-V,N677F,2015-10-10T12:56:00,UTC
2015_AN_NASA,OIB_AN_20151029120300_NASA_Report.txt,G-V,N677F,2015-10-29T12:03:00,UTC
2015_AN_NASA,OIB_AN_20151017120000_NASA_Report.txt,G-V,N677F,2015-10-17T12:00:00,UTC
2015_AN_NASA,OIB_AN_20150917145600_NASA_Report.txt,G-V,N677F,2015-09-17T14:56:00,UTC
2015_AN_NASA,OIB_AN_20151025111000_NASA_Report.txt,G-V,N677F,2015-10-25T11:10:00,UTC
2015_AN_NASA,OIB_AN_20151005115500_NASA_Report.txt,G-V,N677F,2015-10-05T11:55:00,UTC
2015_AN_NASA,OIB_AN_20150924120700_NASA_Report.txt,G-V,N677F,2015-09-24T12:07:00,UTC
2015_AN_NASA,OIB_AN_20151027120000_NASA_Report.txt,G-V,N677F,2015-10-27T12:00:00,UTC
2015_AN_NASA,OIB_AN_20150918165600_NASA_Report.txt,G-V,N677F,2015-09-18T16:56:00,UTC
2015_AN_NASA,OIB_AN_20150918135800_NASA_Report.txt,G-V,N677F,2015-09-18T13:58:00,UTC
2015_AN_NASA,OIB_AN_20150911163800_NASA_Report.txt,G-V,N677F,2015-09-11T16:38:00,UTC
2015_AN_NASA,OIB_AN_20151014154500_NASA_Report.txt,G-V,N677F,2015-10-14T15:45:00,UTC
2015_AN_NASA,OIB_AN_20151019121500_NASA_Report.txt,G-V,N677F,2015-10-19T12:15:00,UTC
2015_AN_NASA,OIB_AN_20151020110300_NASA_Report.txt,G-V,N677F,2015-10-20T11:03:00,UTC
2015_AN_NASA,OIB_AN_20150919155500_NASA_Report.txt,G-V,N677F,2015-09-19T15:55:00,UTC
2015_AN_NASA,OIB_AN_20151031190000_NASA_Report.txt,G-V,N677F,2015-10-31T19:00:00,UTC
2015_AN_NASA,OIB_AN_20150910160000_NASA_Report.txt,G-V,N677F,2015-09-10T16:00:00,UTC
2015_AN_NASA,OIB_AN_20150929115900_NASA_Report.txt,G-V,N677F,2015-09-29T11:59:00,UTC
2015_AN_NASA,OIB_AN_20151102160300_NASA_Report.txt,G-V,N677F,2015-11-02T16:03:00,UTC
2015_AN_NASA,OIB_AN_20151022110000_NASA_Report.txt,G-V,N677F,2015-10-22T11:00:00,UTC
2015_AN_NASA,OIB_AN_20151001125900_NASA_Report.txt,G-V,N677F,2015-10-01T12:59:00,UTC
2015_AN_NASA,OIB_AN_20150911232700_NASA_Report.txt,G-V,N677F,2015-09-11T23:27:00,UTC
2015_AN_NASA,OIB_AN_20151012120000_NASA_Report.txt,G-V,N677F,2015-10-12T12:00:00,UTC
2015_AN_NASA,OIB_AN_20150926124300_NASA_Report.txt,G-V,N677F,2015-09-26T12:43:00,UTC
2015_GR_NASA,OIB_GR_20150411103000_NASA_Report.txt,C-130,N439NA,2015-04-11T10:30:00,UTC
2015_GR_NASA,OIB_GR_20150930112500_NASA_Report.txt,HU-25C,N525NA,2015-09-30T11:25:00,UTC
2015_GR_NASA,OIB_GR_20150928140500_NASA_Report.txt,HU-25C,N525NA,2015-09-28T14:05:00,UTC
2015_GR_NASA,OIB_GR_20150401083800_NASA_Report.txt,C-130,N439NA,2015-04-01T08:38:00,UTC
2015_GR_NASA,OIB_GR_20151021143000_NASA_Report.txt,HU-25C,N525NA,2015-10-21T14:30:00,UTC
2015_GR_NASA,OIB_GR_20150923114300_NASA_Report.txt,HU-25C,N525NA,2015-09-23T11:43:00,UTC
2015_GR_NASA,OIB_GR_20150409101500_NASA_Report.txt,C-130,N439NA,2015-04-09T10:15:00,UTC
2015_GR_NASA,OIB_GR_20150327175500_NASA_Report.txt,C-130,N439NA,2015-03-27T17:55:00,UTC
2015_GR_NASA,OIB_GR_20150424101800_NASA_Report.txt,C-130,N439NA,2015-04-24T10:18:00,UTC
2015_GR_NASA,OIB_GR_20151009101500_NASA_Report.txt,HU-25C,N525NA,2015-10-09T10:15:00,UTC
2015_GR_NASA,OIB_GR_20151021101000_NASA_Report.txt,HU-25C,N525NA,2015-10-21T10:10:00,UTC
2015_GR_NASA,OIB_GR_20150506105000_NASA_Report.txt,C-130,N439NA,2015-05-06T10:50:00,UTC
2015_GR_NASA,OIB_GR_20150414101200_NASA_Report.txt,C-130,N439NA,2015-04-14T10:12:00,UTC
2015_GR_NASA,OIB_GR_20151019101500_NASA_Report.txt,HU-25C,N525NA,2015-10-19T10:15:00,UTC
2015_GR_NASA,OIB_GR_20150924130300_NASA_Report.txt,HU-25C,N525NA,2015-09-24T13:03:00,UTC
2015_GR_NASA,OIB_GR_20150417110600_NASA_Report.txt,C-130,N439NA,2015-04-17T11:06:00,UTC
2015_GR_NASA,OIB_GR_20151020101700_NASA_Report.txt,HU-25C,N525NA,2015-10-20T10:17:00,UTC
2015_GR_NASA,OIB_GR_20151020151200_NASA_Report.txt,HU-25C,N525NA,2015-10-20T15:12:00,UTC
2015_GR_NASA,OIB_GR_20151018140000_NASA_Report.txt,HU-25C,N525NA,2015-10-18T14:00:00,UTC
2015_GR_NASA,OIB_GR_20150324105000_NASA_Report.txt,C-130,N439NA,2015-03-24T10:50:00,UTC
2015_GR_NASA,OIB_GR_20150428101200_NASA_Report.txt,C-130,N439NA,2015-04-28T10:12:00,UTC
2015_GR_NASA,OIB_GR_20151013153600_NASA_Report.txt,HU-25C,N525NA,2015-10-13T15:36:00,UTC
2015_GR_NASA,OIB_GR_20150408101500_NASA_Report.txt,C-130,N439NA,2015-04-08T10:15:00,UTC
2015_GR_NASA,OIB_GR_20150425101800_NASA_Report.txt,C-130,N439NA,2015-04-25T10:18:00,UTC
2015_GR_NASA,OIB_GR_20150507105000_NASA_Report.txt,C-130,N439NA,2015-05-07T10:50:00,UTC
2015_GR_NASA,OIB_GR_20150423101800_NASA_Report.txt,C-130,N439NA,2015-04-23T10:18:00,UTC
2015_GR_NASA,OIB_GR_20150511104500_NASA_Report.txt,C-130,N439NA,2015-05-11T10:45:00,UTC
2015_GR_NASA,OIB_GR_20150329174500_NASA_Report.txt,C-130,N439NA,2015-03-29T17:45:00,UTC
2015_GR_NASA,OIB_GR_20151022101400_NASA_Report.txt,HU-25C,N525NA,2015-10-22T10:14:00,UTC
2015_GR_NASA,OIB_GR_20150403105000_NASA_Report.txt,C-130,N439NA,2015-04-03T10:50:00,UTC
2015_GR_NASA,OIB_GR_20150515104700_NASA_Report.txt,C-130,N439NA,2015-05-15T10:47:00,UTC
2015_GR_NASA,OIB_GR_20150325105000_NASA_Report.txt,C-130,N439NA,2015-03-25T10:50:00,UTC
2015_GR_NASA,OIB_GR_20151005155000_NASA_Report.txt,HU-25C,N525NA,2015-10-05T15:50:00,UTC
2015_GR_NASA,OIB_GR_20150422103000_NASA_Report.txt,C-130,N439NA,2015-04-22T10:30:00,UTC
2015_GR_NASA,OIB_GR_20150508105000_NASA_Report.txt,C-130,N439NA,2015-05-08T10:50:00,UTC
2015_GR_NASA,OIB_GR_20150330174500_NASA_Report.txt,C-130,N439NA,2015-03-30T17:45:00,UTC
2015_GR_NASA,OIB_GR_20151013100400_NASA_Report.txt,HU-25C,N525NA,2015-10-13T10:04:00,UTC
2015_GR_NASA,OIB_GR_20150427101200_NASA_Report.txt,C-130,N439NA,2015-04-27T10:12:00,UTC
2015_GR_NASA,OIB_GR_20150512105000_NASA_Report.txt,C-130,N439NA,2015-05-12T10:50:00,UTC
2015_GR_NASA,OIB_GR_20151019151900_NASA_Report.txt,HU-25C,N525NA,2015-10-19T15:19:00,UTC
2015_GR_NASA,OIB_GR_20150319113500_NASA_Report.txt,C-130,N439NA,2015-03-19T11:35:00,UTC
2015_GR_NASA,OIB_GR_20150413102800_NASA_Report.txt,C-130,N439NA,2015-04-13T10:28:00,UTC
2015_GR_NASA,OIB_GR_20150420104200_NASA_Report.txt,C-130,N439NA,2015-04-20T10:42:00,UTC
2015_GR_NASA,OIB_GR_20150501105500_NASA_Report.txt,C-130,N439NA,2015-05-01T10:55:00,UTC
2015_GR_NASA,OIB_GR_20150326132000_NASA_Report.txt,C-130,N439NA,2015-03-26T13:20:00,UTC
2015_GR_NASA,OIB_GR_20151006111100_NASA_Report.txt,HU-25C,N525NA,2015-10-06T11:11:00,UTC
2015_GR_NASA,OIB_GR_20150505105000_NASA_Report.txt,C-130,N439NA,2015-05-05T10:50:00,UTC
2015_GR_NASA,OIB_GR_20150421101800_NASA_Report.txt,C-130,N439NA,2015-04-21T10:18:00,UTC
2015_GR_NASA,OIB_GR_20150925120300_NASA_Report.txt,HU-25C,N525NA,2015-09-25T12:03:00,UTC
2015_GR_NASA,OIB_GR_20150418103600_NASA_Report.txt,C-130,N439NA,2015-04-18T10:36:00,UTC
2015_GR_NASA,OIB_GR_20150410101500_NASA_Report.txt,C-130,N439NA,2015-04-10T10:15:00,UTC
2015_GR_NASA,OIB_GR_20150930164300_NASA_Report.txt,HU-25C,N525NA,2015-09-30T16:43:00,UTC
2015_GR_NASA,OIB_GR_20151005110100_NASA_Report.txt,HU-25C,N525NA,2015-10-05T11:01:00,UTC
2015_GR_NASA,OIB_GR_20151008152000_NASA_Report.txt,HU-25C,N525NA,2015-10-08T15:20:00,UTC
2015_GR_NASA,OIB_GR_20151008102500_NASA_Report.txt,HU-25C,N525NA,2015-10-08T10:25:00,UTC
2016_AN_NASA,OIB_AN_20161024132600_NASA_Report.txt,DC-8,N817NA,2016-10-24T13:26:00,UTC
2016_AN_NASA,OIB_AN_20161012175000_NASA_Report.txt,DC-8,N817NA,2016-10-12T17:50:00,UTC
2016_AN_NASA,OIB_AN_20161102130200_NASA_Report.txt,DC-8,N817NA,2016-11-02T13:02:00,UTC
2016_AN_NASA,OIB_AN_20161012041800_NASA_Report.txt,DC-8,N817NA,2016-10-12T04:18:00,UTC
2016_AN_NASA,OIB_AN_20161114125000_NASA_Report.txt,DC-8,N817NA,2016-11-14T12:50:00,UTC
2016_AN_NASA,OIB_AN_20161005203600_NASA_Report.txt,DC-8,N817NA,2016-10-05T20:36:00,UTC
2016_AN_NASA,OIB_AN_20161026130400_NASA_Report.txt,DC-8,N817NA,2016-10-26T13:04:00,UTC
2016_AN_NASA,OIB_AN_20161107125800_NASA_Report.txt,DC-8,N817NA,2016-11-07T12:58:00,UTC
2016_AN_NASA,OIB_AN_20161111125500_NASA_Report.txt,DC-8,N817NA,2016-11-11T12:55:00,UTC
2016_AN_NASA,OIB_AN_20161020130200_NASA_Report.txt,DC-8,N817NA,2016-10-20T13:02:00,UTC
2016_AN_NASA,OIB_AN_20161121180900_NASA_Report.txt,DC-8,N817NA,2016-11-21T18:09:00,UTC
2016_AN_NASA,OIB_AN_20161004170300_NASA_Report.txt,DC-8,N817NA,2016-10-04T17:03:00,UTC
2016_AN_NASA,OIB_AN_20161118135700_NASA_Report.txt,DC-8,N817NA,2016-11-18T13:57:00,UTC
2016_AN_NASA,OIB_AN_20161025124900_NASA_Report.txt,DC-8,N817NA,2016-10-25T12:49:00,UTC
2016_AN_NASA,OIB_AN_20161112131300_NASA_Report.txt,DC-8,N817NA,2016-11-12T13:13:00,UTC
2016_AN_NASA,OIB_AN_20161105125900_NASA_Report.txt,DC-8,N817NA,2016-11-05T12:59:00,UTC
2016_AN_NASA,OIB_AN_20161117125600_NASA_Report.txt,DC-8,N817NA,2016-11-17T12:56:00,UTC
2016_AN_NASA,OIB_AN_20161017131400_NASA_Report.txt,DC-8,N817NA,2016-10-17T13:14:00,UTC
2016_AN_NASA,OIB_AN_20161110130300_NASA_Report.txt,DC-8,N817NA,2016-11-10T13:03:00,UTC
2016_AN_NASA,OIB_AN_20161031131400_NASA_Report.txt,DC-8,N817NA,2016-10-31T13:14:00,UTC
2016_AN_NASA,OIB_AN_20161109125500_NASA_Report.txt,DC-8,N817NA,2016-11-09T12:55:00,UTC
2016_AN_NASA,OIB_AN_20161022124900_NASA_Report.txt,DC-8,N817NA,2016-10-22T12:49:00,UTC
2016_AN_NASA,OIB_AN_20161103132700_NASA_Report.txt,DC-8,N817NA,2016-11-03T13:27:00,UTC
2016_AN_NASA,OIB_AN_20161115125800_NASA_Report.txt,DC-8,N817NA,2016-11-15T12:58:00,UTC
2016_AN_NASA,OIB_AN_20161014130800_NASA_Report.txt,DC-8,N817NA,2016-10-14T13:08:00,UTC
2016_AN_NASA,OIB_AN_20161104125900_NASA_Report.txt,DC-8,N817NA,2016-11-04T12:59:00,UTC
2016_AN_NASA,OIB_AN_20161015130900_NASA_Report.txt,DC-8,N817NA,2016-10-15T13:09:00,UTC
2016_AN_NASA,OIB_AN_20161121120100_NASA_Report.txt,DC-8,N817NA,2016-11-21T12:01:00,UTC
2016_AN_NASA,OIB_AN_20161027124700_NASA_Report.txt,DC-8,N817NA,2016-10-27T12:47:00,UTC
2016_GR_NASA,OIB_GR_20160825115400_NASA_Report.txt,HU-25A,N524NA,2016-08-25T11:54:00,UTC
2016_GR_NASA,OIB_GR_20160915115100_NASA_Report.txt,HU-25A,N524NA,2016-09-15T11:51:00,UTC
2016_GR_NASA,OIB_GR_20160913102300_NASA_Report.txt,HU-25A,N524NA,2016-09-13T10:23:00,UTC
2016_GR_NASA,OIB_GR_20160511105100_NASA_Report.txt,WP-3D ORION,N43RF,2016-05-11T10:51:00,UTC
2016_GR_NASA,OIB_GR_20160517104400_NASA_Report.txt,WP-3D ORION,N43RF,2016-05-17T10:44:00,UTC
2016_GR_NASA,OIB_GR_20160829101200_NASA_Report.txt,HU-25A,N524NA,2016-08-29T10:12:00,UTC
2016_GR_NASA,OIB_GR_20160827120000_NASA_Report.txt,HU-25A,N524NA,2016-08-27T12:00:00,UTC
2016_GR_NASA,OIB_GR_20160901153700_NASA_Report.txt,HU-25A,N524NA,2016-09-01T15:37:00,UTC
2016_GR_NASA,OIB_GR_20160429133200_NASA_Report.txt,WP-3D ORION,N43RF,2016-04-29T13:32:00,UTC
2016_GR_NASA,OIB_GR_20160510125300_NASA_Report.txt,WP-3D ORION,N43RF,2016-05-10T12:53:00,UTC
2016_GR_NASA,OIB_GR_20160430085000_NASA_Report.txt,WP-3D ORION,N43RF,2016-04-30T08:50:00,UTC
2016_GR_NASA,OIB_GR_20160917121600_NASA_Report.txt,HU-25A,N524NA,2016-09-17T12:16:00,UTC
2016_GR_NASA,OIB_GR_20160902100800_NASA_Report.txt,HU-25A,N524NA,2016-09-02T10:08:00,UTC
2016_GR_NASA,OIB_GR_20160912150700_NASA_Report.txt,HU-25A,N524NA,2016-09-12T15:07:00,UTC
