Date, Dem_Tarball, Ortho_Tarball, Camera_Tarball, Summary_Tarball, Have_Dem_Previews, Have_Ortho_Previews
20141113, /u/smcmich1/icebridge/oleg_dems/DEM_AN_20141113_V20180814.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_AN_20141113_V20180814.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_AN_20141113_V20180814.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_AN_20141113_V20180814.tar, True, True
20141114, /u/smcmich1/icebridge/oleg_dems/DEM_AN_20141114_V20180219.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_AN_20141114_V20180219.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_AN_20141114_V20180219.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_AN_20141114_V20180219.tar, True, True
20141115, /u/smcmich1/icebridge/oleg_dems/DEM_AN_20141115_V20180219.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_AN_20141115_V20180219.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_AN_20141115_V20180219.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_AN_20141115_V20180219.tar, True, True
20140312, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20140312_V20171213.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20140312_V20171213.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20140312_V20171208.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20140312_V20171202.tar, True, True
20140313, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20140313_V20171213.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20140313_V20171213.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20140313_V20171208.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20140313_V20171202.tar, True, True
20141121, /u/smcmich1/icebridge/output/DEM_AN_20141121_V20180403.tar, /u/smcmich1/icebridge/ortho/ORTHO_AN_20141121_V20180403.tar, /u/smcmich1/icebridge/camera/CAMERA_AN_20141121_V20180403.tar, /u/smcmich1/icebridge/summaries/SUMMARY_AN_20141121_V20180403.tar, True, True
20141122, /u/smcmich1/icebridge/output/DEM_AN_20141122_V20180406.tar, /u/smcmich1/icebridge/ortho/ORTHO_AN_20141122_V20180406.tar, /u/smcmich1/icebridge/camera/CAMERA_AN_20141122_V20180406.tar, /u/smcmich1/icebridge/summaries/SUMMARY_AN_20141122_V20180406.tar, True, True
20140324, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20140324_V20171214.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20140324_V20171214.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20140324_V20171214.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20140324_V20171214.tar, True, True
20140325, /u/smcmich1/icebridge/output/DEM_GR_20140325_V20180412.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20140325_V20180412.tar, /u/smcmich1/icebridge/camera/CAMERA_GR_20140325_V20180412.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20140325_V20180412.tar, True, True
20140326, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20140326_V20171215.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20140326_V20171215.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20140326_V20171215.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20140326_V20171215.tar, True, True
20140331, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20140331_V20171215.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20140331_V20171215.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20140331_V20171215.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20140331_V20171215.tar, True, True
20140401, /u/smcmich1/icebridge/output/DEM_GR_20140401_V20180410.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20140401_V20180410.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20140401_V20180831.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20140401_V20180410.tar, True, True
20140403, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20140403_V20171213.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20140403_V20171213.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20140403_V20171213.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20140403_V20171213.tar, True, True
20140405, /u/smcmich1/icebridge/output/DEM_GR_20140405_V20180411.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20140405_V20180411.tar, /u/smcmich1/icebridge/camera/CAMERA_GR_20140405_V20180411.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20140405_V20180411.tar, True, True
20140407, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20140407_V20180324.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20140407_V20180324.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20140407_V20180324.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20140407_V20180324.tar, True, True
20140408, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20140408_V20180324.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20140408_V20180324.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20140408_V20180324.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20140408_V20180324.tar, True, True
20140409, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20140409_V20180323.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20140409_V20180323.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20140409_V20180323.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20140409_V20180323.tar, True, True
20140410, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20140410_V20180323.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20140410_V20180323.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20140410_V20180323.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20140410_V20180323.tar, True, True
20140412, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20140412_V20180321.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20140412_V20180321.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20140412_V20180321.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20140412_V20180321.tar, True, True
20140414, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20140414_V20180322.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20140414_V20180322.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20140414_V20180322.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20140414_V20180322.tar, True, True
20140415, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20140415_V20180322.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20140415_V20180322.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20140415_V20180322.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20140415_V20180322.tar, True, True
20140419, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20140419_V20180317.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20140419_V20180317.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20140419_V20180317.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20140419_V20180317.tar, True, True
20140421, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20140421_V20180305.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20140421_V20180305.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20140421_V20180305.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20140421_V20180305.tar, True, True
20140423, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20140423_V20180411.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20140423_V20180411.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20140423_V20180411.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20140423_V20180411.tar, True, True
20140424, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20140424_V20180204.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20140424_V20180204.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20140424_V20180204.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20140424_V20180204.tar, True, True
20141116, /u/smcmich1/icebridge/oleg_dems/DEM_AN_20141116_V20180406.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_AN_20141116_V20180406.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_AN_20141116_V20180406.tar, /u/smcmich1/icebridge/summaries/SUMMARY_AN_20141116_V20181025.tar, True, True
20140426, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20140426_V20180204.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20140426_V20180204.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20140426_V20180204.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20140426_V20180204.tar, True, True
20140428, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20140428_V20180414.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20140428_V20180414.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20140428_V20180414.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20140428_V20180414.tar, True, True
20140429, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20140429_V20180203.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20140429_V20180203.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20140429_V20180203.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20140429_V20180203.tar, True, True
20140430, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20140430_V20180204.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20140430_V20180204.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20140430_V20180204.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20140430_V20180204.tar, True, True
20140501, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20140501_V20180206.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20140501_V20180206.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20140501_V20180206.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20140501_V20180206.tar, True, True
20140502, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20140502_V20180411.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20140502_V20180411.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20140502_V20180411.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20140502_V20180411.tar, True, True
20140506, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20140506_V20180411.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20140506_V20180411.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20140506_V20180411.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20140506_V20180411.tar, True, True
20140507, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20140507_V20180222.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20140507_V20180222.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20140507_V20180222.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20140507_V20180222.tar, True, True
20140508, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20140508_V20180223.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20140508_V20180223.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20140508_V20180223.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20140508_V20180223.tar, True, True
20140509, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20140509_V20180223.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20140509_V20180223.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20140509_V20180223.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20140509_V20180223.tar, True, True
20140512, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20140512_V20180225.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20140512_V20180225.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20140512_V20180225.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20140512_V20180225.tar, True, True
20140516, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20140516_V20180227.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20140516_V20180227.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20140516_V20180227.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20140516_V20180227.tar, True, True
20140519, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20140519_V20180227.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20140519_V20180227.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20140519_V20180227.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20140519_V20180227.tar, True, True
20140520, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20140520_V20180305.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20140520_V20180305.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20140520_V20180305.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20140520_V20180305.tar, True, True
20140521, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20140521_V20180307.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20140521_V20180307.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20140521_V20180307.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20140521_V20180307.tar, True, True
20140314, /u/smcmich1/icebridge/output/DEM_GR_20140314_V20171128.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20140314_V20171128.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20140314_V20171214.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20140314_V20171128.tar, True, True
20140514, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20140514_V20180225.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20140514_V20180225.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20140514_V20180225.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20140514_V20180225.tar, True, True
20140318, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20140318_V20171213.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20140318_V20171213.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20140318_V20171209.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20140318_V20171209.tar, True, True
20140416, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20140416_V20180321.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20140416_V20180321.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20140416_V20180321.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20140416_V20180321.tar, True, True
20140515, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20140515_V20180225.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20140515_V20180225.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20140515_V20180225.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20140515_V20180225.tar, True, True
20140328, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20140328_V20180831.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20140328_V20180831.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20140328_V20180831.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20140328_V20171125.tar, True, True
20140505, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20140505_V20180222.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20140505_V20180222.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20140505_V20180222.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20140505_V20180222.tar, True, True
20131118, /u/smcmich1/icebridge/oleg_dems/DEM_AN_20131118_V20180824.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_AN_20131118_V20180824.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_AN_20131118_V20180824.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_AN_20131118_V20180824.tar, True, True
20131119, /u/smcmich1/icebridge/oleg_dems/DEM_AN_20131119_V20180820.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_AN_20131119_V20180820.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_AN_20131119_V20180820.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_AN_20131119_V20180820.tar, True, True
20131120, /u/smcmich1/icebridge/oleg_dems/DEM_AN_20131120_V20180810.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_AN_20131120_V20180810.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_AN_20131120_V20180810.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_AN_20131120_V20180810.tar, True, True
20131125, /u/smcmich1/icebridge/oleg_dems/DEM_AN_20131125_V20180415.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_AN_20131125_V20180415.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_AN_20131125_V20180415.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_AN_20131125_V20180415.tar, True, True
20131126, /u/smcmich1/icebridge/oleg_dems/DEM_AN_20131126_V20180906.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_AN_20131126_V20180906.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_AN_20131126_V20180906.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_AN_20131126_V20180906.tar, True, True
20131127, /u/smcmich1/icebridge/oleg_dems/DEM_AN_20131127_V20180415.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_AN_20131127_V20180415.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_AN_20131127_V20180415.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_AN_20131127_V20180415.tar, True, True
20130320, /u/smcmich1/icebridge/output/DEM_GR_20130320_V20171121.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20130320_V20171121.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20130320_V20180805.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20130320_V20171121.tar, True, True
20130322, /u/smcmich1/icebridge/output/DEM_GR_20130322_V20171123.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20130322_V20171123.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20130322_V20180820.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20130322_V20171123.tar, True, True
20130323, /u/smcmich1/icebridge/output/DEM_GR_20130323_V20171124.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20130323_V20171124.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20130323_V20180820.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20130323_V20171124.tar, True, True
20130321, /u/smcmich1/icebridge/output/DEM_GR_20130321_V20171122.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20130321_V20171122.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20130321_V20180415.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20130321_V20171123.tar, True, True
20130324, /u/smcmich1/icebridge/output/DEM_GR_20130324_V20171129.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20130324_V20171129.tar, /u/smcmich1/icebridge/camera/CAMERA_GR_20130324_V20171129.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20130324_V20171129.tar, True, True
20130326, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20130326_V20180804.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20130326_V20180804.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20130326_V20180804.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20130326_V20180804.tar, True, True
20130327, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20130327_V20171127.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20130327_V20171127.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20130327_V20171127.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20130327_V20171127.tar, True, True
20130402, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20130402_V20180905.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20130402_V20180905.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20130402_V20180905.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20130402_V20180905.tar, True, True
20130404, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20130404_V20180201.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20130404_V20180201.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20130404_V20180902.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20130404_V20180201.tar, True, True
20130405, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20130405_V20180904.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20130405_V20180904.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20130405_V20180904.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20130405_V20180904.tar, True, True
20130406, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20130406_V20180902.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20130406_V20180902.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20130406_V20180902.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20130406_V20180902.tar, True, True
20130408, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20130408_V20180213.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20130408_V20180213.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20130408_V20180213.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20130408_V20180213.tar, True, True
20130409, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20130409_V20180904.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20130409_V20180904.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20130409_V20180904.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20130409_V20180904.tar, True, True
20130410, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20130410_V20180910.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20130410_V20180910.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20130410_V20180214.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20130410_V20180910.tar, True, True
20130411, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20130411_V20180906.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20130411_V20180906.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20130411_V20180906.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20130411_V20180906.tar, True, True
20130412, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20130412_V20180422.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20130412_V20180422.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20130412_V20180422.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20130412_V20180422.tar, True, True
20130415, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20130415_V20180422.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20130415_V20180422.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20130415_V20180422.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20130415_V20180422.tar, True, True
20130418, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20130418_V20180831.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20130418_V20180831.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20130418_V20180831.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20130418_V20180831.tar, True, True
20130419, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20130419_V20180902.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20130419_V20180902.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20130419_V20180902.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20130419_V20180218.tar, True, True
20130420, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20130420_V20180902.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20130420_V20180902.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20130420_V20180902.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20130420_V20180902.tar, True, True
20130422, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20130422_V20180902.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20130422_V20180902.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20130422_V20180902.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20130422_V20180902.tar, True, True
20130423, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20130423_V20180904.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20130423_V20180904.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20130423_V20180904.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20130423_V20180904.tar, True, True
20130424, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20130424_V20180822.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20130424_V20180822.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20130424_V20180822.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20130424_V20180822.tar, True, True
20130425, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20130425_V20180824.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20130425_V20180824.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20130425_V20180824.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20130425_V20180824.tar, True, True
20130426, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20130426_V20180902.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20130426_V20180414.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20130426_V20180902.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20130426_V20180414.tar, True, True
